"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"FAM117B",0.0418988167673406,-0.353539763498198,0.016,0.019,1
"TNRC18",0.0422596702194355,0.236306313757525,0.039,0.035,1
"WASH1",0.0425678107895735,-0.387587991950106,0.01,0.013,1
"APLP2",0.0427376785467649,0.116497566944212,0.114,0.107,1
"AHCYL2",0.0429727148390596,0.139255621131663,0.034,0.03,1
"RNF122",0.0434815086980947,-0.434413817147111,0.009,0.011,1
"CARKD",0.043778052281785,-0.802312323388527,0.01,0.012,1
"CDAN1",0.0446030654282013,0.275595531396267,0.01,0.008,1
"ST8SIA1",0.0447365895504808,0.2771560947462,0.032,0.028,1
"ACSS1",0.0450031550375894,-0.181111649126775,0.063,0.068,1
"FAM184A",0.0451311151278197,-0.3743288809702,0.017,0.02,1
"TRAV26-1",0.0451724676828714,0.237286260348546,0.019,0.016,1
"ZNF783",0.045560219435339,0.270967272252049,0.016,0.013,1
"NPHP4",0.0455834128719494,-0.330538768956058,0.011,0.014,1
"RPUSD4",0.0456508644073046,0.178231628975474,0.043,0.039,1
"MREG",0.045888801943164,0.162251538869101,0.022,0.019,1
"SKIV2L2",0.0459471203199614,-0.559222225555898,0.022,0.025,1
"ASNSD1",0.0459825747079967,-0.171845244540866,0.118,0.124,1
"ZFP1",0.0463778859244329,-0.201272479780543,0.018,0.021,1
"SELENOI",0.0466647270485551,0.19613307734761,0.063,0.058,1
"SUV39H1",0.0468929607636619,0.147801845549201,0.019,0.016,1
"GLTSCR1L",0.0469304515874251,-0.67709117535358,0.009,0.011,1
"RINT1",0.0470436025494225,0.148468534478957,0.052,0.047,1
"ZNF778",0.0474663162604436,-0.291931301223312,0.025,0.029,1
"PER3",0.0480336391326206,0.121814289091479,0.016,0.013,1
"HIST1H2BJ",0.0480572474595083,-0.167436641817349,0.023,0.027,1
"PKP4",0.0488253842504112,-0.418172094202036,0.009,0.011,1
"PICK1",0.0488711368192746,0.137072268624659,0.021,0.018,1
"DDX39B",0.0491902898838983,-0.154728431803736,0.091,0.097,1
"ZNF329",0.0494334683444009,0.225642296870336,0.022,0.019,1
"AC245297.3",0.0494580576816438,-0.147969517131762,0.033,0.037,1
"C7orf73",0.049657280980148,-0.48964981600571,0.058,0.063,1
"HES6",0.0497728823375489,0.229421769007572,0.012,0.01,1
"PLCG2",0.0503375006371467,0.139555428101271,0.048,0.044,1
"NPIPB4",0.0503516148773374,0.111393740144397,0.024,0.021,1
"C18orf8",0.0507609917670469,-0.499059873830458,0.024,0.027,1
"NDST2",0.0508336773774917,-0.119397514926415,0.029,0.032,1
"ZNF154",0.0509104086361819,0.261696006409498,0.011,0.009,1
"ZNF669",0.0514526800580207,-0.230995429140804,0.037,0.041,1
"SENP5",0.051652269038906,0.133012508073453,0.083,0.078,1
"KIAA1429",0.0521905667729497,-0.518025995896254,0.015,0.018,1
"FBXO28",0.0527550437819799,-0.129336471138568,0.076,0.082,1
"ZBTB5",0.0530768754724722,0.165718085810175,0.017,0.014,1
"MYB",0.0535757173316168,0.246516076845101,0.011,0.009,1
"TXNL4B",0.0536110511269131,0.12436141994943,0.041,0.037,1
"GCNA",0.0537303136674979,-0.518939758308806,0.011,0.014,1
"FKBPL",0.0537498943577212,0.113526840434081,0.018,0.015,1
"TWSG1",0.0537806884946679,-0.136490609631825,0.029,0.033,1
"FAM161B",0.0538043644376393,0.262791875575369,0.016,0.014,1
"EMILIN2",0.0542830328452608,0.325130068420765,0.014,0.012,1
"CENPO",0.0546909818527535,0.267538480346467,0.011,0.009,1
"ADA2",0.0547002275852562,0.269205590693566,0.066,0.061,1
"TRBV3-1",0.0547350197371763,-0.378633177312615,0.025,0.028,1
"AC023157.3",0.0551140937378191,0.199506528869908,0.01,0.008,1
"MYO1D",0.0556162895305471,-0.317259327264883,0.02,0.023,1
"APOA1BP",0.0558853625424629,-0.503213573558565,0.041,0.045,1
"PDXDC1",0.0559771263453255,0.106452295063615,0.127,0.12,1
"PLAGL2",0.0561121031687489,0.143118467903984,0.038,0.034,1
"CERS2",0.0563668574761233,-0.12418699173567,0.112,0.118,1
"ZNF483",0.0565834315149558,-0.269776344180035,0.011,0.014,1
"KIFC2",0.056620429955803,0.236021914473802,0.019,0.016,1
"MOAP1",0.056959622163872,-0.215351697755253,0.079,0.084,1
"B9D2",0.0570562992070422,-0.255381118517517,0.039,0.043,1
"INTS6L",0.0574297521060135,0.243117257211287,0.045,0.041,1
"BTD",0.058396775576925,-0.134348454881131,0.043,0.047,1
"TENT4A",0.0583996250310428,0.3841472206178,0.017,0.014,1
"NFU1",0.0584527623634371,-0.184110302347125,0.098,0.104,1
"SREBF2",0.0592663765661185,-0.125884400199685,0.07,0.076,1
"TRAV12-1",0.0595441915588179,0.213989794834863,0.032,0.029,1
"HIST1H2AE",0.059933661312462,-0.26453345064794,0.019,0.022,1
"RIT1",0.0601267125009068,-0.1706364776148,0.075,0.081,1
"FN3K",0.0602455771320297,-0.467995624977686,0.008,0.01,1
"CHCHD7",0.0602954412564552,-0.191318294653554,0.177,0.182,1
"SPTY2D1",0.0603832738006085,-0.115851331005325,0.141,0.148,1
"ZNF682",0.0606105992842925,0.150728295309697,0.025,0.022,1
"LDB1",0.0606254684203738,0.193545018251723,0.03,0.026,1
"CSAD",0.0606502117909084,0.279282884352628,0.013,0.011,1
"SELO",0.0613905036133818,-0.24223480773058,0.015,0.013,1
"IFNG-AS1",0.0619418562430173,-0.107074383541463,0.025,0.028,1
"ZNF513",0.0620588734262356,0.19031251647456,0.013,0.011,1
"LTB4R2",0.0646821426571498,-0.424525699529929,0.012,0.014,1
"MON1A",0.0649978858510544,-0.213315510592036,0.031,0.034,1
"TMEM200A",0.0650446118126088,-0.237246962356272,0.025,0.028,1
"EPC2",0.0655669314813488,0.147142785853975,0.051,0.046,1
"CDCA8",0.0657113541562487,0.142064712279318,0.01,0.008,1
"DDX51",0.0659754542534021,0.228857395320665,0.016,0.014,1
"PGAM5",0.0660677443858029,0.138440322469992,0.016,0.013,1
"TIPARP-AS1",0.0661916653322762,0.112481884234914,0.013,0.011,1
"CYSLTR1",0.0665650565204056,-0.479082010561316,0.009,0.011,1
"ALYREF",0.0671898124793705,-0.239542588768862,0.029,0.033,1
"ABHD4",0.067362070726831,-0.258511514160543,0.021,0.024,1
"HIST1H2BH",0.0681233403476929,-0.542159255233204,0.011,0.013,1
"KRBA1",0.0682079249873982,0.19902969754615,0.011,0.009,1
"C7orf55",0.0683734601816312,-0.594929812701559,0.023,0.02,1
"PRDM8",0.0683791643060896,-0.279877387947307,0.011,0.014,1
"DAG1",0.0684526499860126,0.185662743928956,0.028,0.025,1
"CENPE",0.0684672774697678,0.101350095108716,0.023,0.02,1
"ERBB2IP",0.0684719102521338,-0.491524195932483,0.024,0.027,1
"OSM",0.0684975321111505,-0.360880684787603,0.022,0.026,1
"SLC19A1",0.0685459969019755,-0.260777066510145,0.011,0.014,1
"C19orf60",0.0697335427226819,-0.517320595230919,0.085,0.09,1
"SFMBT1",0.0701168143498779,0.165770590254505,0.052,0.048,1
"PUSL1",0.070663143354605,-0.180472530589073,0.038,0.042,1
"NATD1",0.0710566463486771,-0.32343365781601,0.008,0.01,1
"EEF1AKMT2",0.0724315690983236,0.169493528338226,0.042,0.038,1
"CSNK1E",0.0725679253241028,-0.15735823770233,0.029,0.032,1
"MANBA",0.0729154925850744,-0.134124820590033,0.075,0.08,1
"DPY19L2",0.0748735130295945,0.329111291683049,0.01,0.008,1
"SEMA4F",0.0749028910141907,0.178288808619456,0.014,0.012,1
"CCDC93",0.0749299055741967,-0.114004988724266,0.086,0.091,1
"INO80C",0.0755488397050599,0.10283574666297,0.058,0.053,1
"HIST2H2BE",0.0757830311563105,-0.223237868702493,0.01,0.013,1
"AP001816.1",0.0764098155561825,0.121481678124478,0.011,0.009,1
"RFLNB",0.0767464801495778,0.265534488217932,0.012,0.01,1
"CCDC134",0.0771618614501374,0.180037593194412,0.016,0.014,1
"TRIM62",0.0782094031036951,0.211028649990481,0.013,0.011,1
"FAM73B",0.0782949900068599,-0.586894500107618,0.01,0.012,1
"GPI",0.079587958804986,-0.11377643471622,0.288,0.293,1
"FAM160A2",0.0800497898394375,0.13342494881041,0.045,0.041,1
"AHSA2",0.080914949927151,-0.407603222844322,0.011,0.013,1
"AGAP3",0.0810517129057165,0.199716200272582,0.016,0.014,1
"COQ8A",0.0822575029046512,-0.150309361878202,0.026,0.03,1
"AC025159.1",0.0832028187886856,0.179554251746943,0.033,0.03,1
"IQCG",0.0832407940135469,0.10145275174142,0.031,0.028,1
"C21orf59",0.0833324979849801,-0.529699330881296,0.031,0.034,1
"TBC1D19",0.0838958917578404,-0.132718467355196,0.032,0.036,1
"C4orf46",0.0842632111717231,-0.483705889104003,0.02,0.022,1
"CENPC",0.0845253496533419,-0.12773873838162,0.209,0.214,1
"MADD",0.0846312078350637,0.1238141572332,0.079,0.074,1
"SMPD2",0.0850371401411785,-0.19891239544257,0.027,0.03,1
"ICAM2",0.0852196711833457,-0.123538027466291,0.103,0.096,1
"RNF114",0.0863869790171439,-0.116881455378115,0.239,0.243,1
"HIST2H2BF",0.0866880847714927,-0.387457246494384,0.016,0.018,1
"MICAL3",0.0868429059082542,0.228472197668769,0.018,0.016,1
"FBXL18",0.0871827076993954,0.254905911588057,0.01,0.008,1
"TRAV16",0.0873530100098467,-0.34680074799957,0.022,0.025,1
"AC139530.1",0.0874838805347542,0.136397532778512,0.019,0.016,1
"LMF1",0.0876018048404103,0.14436172966809,0.022,0.02,1
"SCML4",0.0876169014761727,-0.168830105281611,0.198,0.202,1
"AC009779.3",0.0878315016844035,0.456416024068349,0.013,0.011,1
"KIF3C",0.0880628685825127,0.195137355268021,0.013,0.011,1
"PCBP2",0.0891122191698118,0.12541237137076,0.739,0.766,1
"CSPP1",0.0891421411128238,0.126829157302785,0.05,0.046,1
"CNPY2",0.0897062320629061,-0.183375584729243,0.066,0.071,1
"ADAM22",0.0897172337791081,-0.311171550088665,0.009,0.011,1
"ZNF256",0.0902789475649128,0.189652118888407,0.015,0.013,1
"SH2D1A",0.0916532755212551,-0.130556650362994,0.331,0.332,1
"TDP1",0.0916720904107851,0.101458779018452,0.07,0.065,1
"MOSPD1",0.0920575314949657,0.143883908583471,0.035,0.031,1
"MTURN",0.0921229652040114,-0.192271443430789,0.011,0.013,1
"SH2B3",0.0922758228043211,0.210043392804669,0.02,0.017,1
"HPSE",0.0925687168364375,0.103915929517968,0.029,0.026,1
"STYK1",0.0929142320791838,0.149260378179757,0.014,0.012,1
"MED31",0.0933020699656127,-0.177533427205154,0.099,0.104,1
"RAPGEF2",0.0937185427280717,-0.107536366794442,0.029,0.032,1
"PRPF18",0.0939294180664739,-0.212583783945872,0.084,0.088,1
"CTD-2336O2.1",0.0941519115546855,0.158743631668074,0.011,0.009,1
"ISYNA1",0.0942822865490055,-0.308461772067179,0.03,0.033,1
"FKBP7",0.0943034680685844,-0.331404493902208,0.008,0.01,1
"FLJ37453",0.0951746467319173,-0.776435383472348,0.008,0.01,1
"ZNF571",0.0952404824913234,-0.203940267773079,0.016,0.019,1
"LYRM5",0.0956921758653882,-0.177624413733023,0.017,0.015,1
"FASN",0.0957489773795501,-0.108372311322777,0.039,0.043,1
"GRAMD1C",0.0957882696499074,0.161737003373798,0.019,0.017,1
"ZNF585A",0.0958994045113483,-0.119929592299675,0.054,0.05,1
"AP005482.1",0.0968589520992594,0.283266484742954,0.02,0.018,1
"AC145124.1",0.0969933062331629,0.208343995095543,0.01,0.008,1
"TBXAS1",0.0975129771243726,-0.298849499587309,0.012,0.014,1
"KCNK12",0.0978903861354192,0.296463131358464,0.014,0.012,1
"CREG1",0.0979648564059008,-0.155709739856883,0.043,0.047,1
"KDM3A",0.0980303658353093,-0.212067506618113,0.073,0.077,1
"PRKRIR",0.0982390638403055,-0.551287036420127,0.011,0.013,1
"RAB35",0.0984119550727691,-0.157015316004936,0.116,0.121,1
"UNKL",0.102457405150082,0.10592952627537,0.033,0.03,1
"FAM193B",0.10584427033408,0.130585226976406,0.03,0.027,1
"FRMD4A",0.106186849621576,-0.229211815069275,0.01,0.012,1
"ZNF689",0.106540820048584,-0.107117233535931,0.035,0.038,1
"BEX4",0.107208680344344,-0.320995622660079,0.077,0.081,1
"CARD8-AS1",0.108420413225706,-0.200817308035472,0.028,0.03,1
"C1orf198",0.11167944669109,-0.202843597276028,0.01,0.012,1
"MTMR3",0.111947142626551,0.146871652382153,0.061,0.057,1
"EIF4EBP3",0.112347563193742,0.202278812630564,0.01,0.008,1
"SMURF2",0.112486754354824,0.140544026051599,0.055,0.051,1
"GRK6",0.112561720943238,-0.205248621283143,0.086,0.091,1
"PROSC",0.113232871256273,-0.414660460518281,0.028,0.031,1
"C12orf42",0.115904907435806,-0.279281552659675,0.01,0.012,1
"TOMM22",0.117207650833761,-0.10906744043776,0.282,0.285,1
"ASH1L-AS1",0.11800152180365,-0.207901541966157,0.033,0.036,1
"BIRC2",0.118390850807345,-0.148763300244142,0.197,0.202,1
"MBOAT7",0.118817750942394,-0.486385064187331,0.05,0.054,1
"UQCRC2",0.119093016365019,-0.139137563298516,0.213,0.217,1
"SH3BP5-AS1",0.119407268728368,0.243348887637638,0.011,0.009,1
"LINC00969",0.120428851622323,-0.210749403523055,0.021,0.024,1
"VPS18",0.12122986176776,0.206976315027597,0.042,0.039,1
"FEM1C",0.122011251067439,0.133373999796491,0.049,0.046,1
"ZBTB49",0.122546978858828,0.189509700539265,0.031,0.029,1
"ZBTB32",0.12270453565884,0.23905134681263,0.042,0.039,1
"ASB6",0.123571405845117,-0.188013234205631,0.057,0.061,1
"BCR",0.123767670131006,-0.14917506427938,0.026,0.028,1
"FGL2",0.12376845471294,-0.362627014817276,0.026,0.029,1
"EIF2A",0.123831197461989,-0.130320333142227,0.182,0.187,1
"SAMD4B",0.125046860188938,-0.193381303862759,0.037,0.04,1
"DUS3L",0.125555608688144,-0.142141345239986,0.075,0.079,1
"CCBL2",0.128213776995772,-0.484997680792722,0.015,0.017,1
"TRAF3IP2",0.128560814210681,-0.261570137028801,0.014,0.016,1
"TRBV28",0.129428293399389,-0.365027143742411,0.06,0.055,1
"TSPAN13",0.129596627030221,-1.07121019165393,0.009,0.01,1
"VIM",0.130466048729819,-0.274504963745024,0.878,0.858,1
"SPECC1",0.130985658997632,-0.415781016629526,0.009,0.011,1
"GATA3",0.131381693351017,-0.181202474704817,0.218,0.221,1
"DAGLB",0.131412342546048,-0.117816367673384,0.026,0.029,1
"RFWD2",0.131871070000073,-0.28493153850507,0.019,0.021,1
"CBX8",0.132394033538108,0.107527918932404,0.014,0.013,1
"GGH",0.132591245106353,-0.107523229109336,0.013,0.015,1
"MAFG",0.132707283497005,-0.356861147489631,0.017,0.019,1
"STK40",0.134078026217942,0.115538455641599,0.059,0.056,1
"ZNF596",0.1381799930415,0.272124792027332,0.01,0.008,1
"NAA10",0.138390142614583,-0.231400899355453,0.147,0.15,1
"SLC25A26",0.140016453085682,-0.148305337283022,0.077,0.081,1
"PDCD2L",0.140438854869446,0.124701232424827,0.022,0.02,1
"AMFR",0.141397425387527,-0.10067004999541,0.029,0.032,1
"BPGM",0.141698130346317,-0.207996146816841,0.078,0.082,1
"LRRC2",0.142684125687483,0.277800148844908,0.021,0.019,1
"SYNJ2",0.142978634847944,-0.108707776659243,0.07,0.075,1
"CEP70",0.143458362330614,0.228305850467166,0.017,0.015,1
"EEF2K",0.143545394895235,0.143845418606489,0.034,0.031,1
"RABL2A",0.146286655385148,-0.136690702422943,0.012,0.01,1
"DGKD",0.147857703060367,-0.187971667965207,0.062,0.066,1
"C11orf73",0.15070083398136,-0.441095544648209,0.047,0.05,1
"TSC22D1",0.150741838127816,-0.249432401973355,0.041,0.037,1
"KCTD21",0.151100009989628,0.273175718687074,0.01,0.009,1
"EXT2",0.151436579723671,0.232905794072513,0.035,0.033,1
"B4GAT1",0.15148355553694,0.179163750942693,0.011,0.01,1
"ARL5B",0.151564654300133,-0.265139651240734,0.048,0.051,1
"CCNG2",0.153181892513783,-0.145583845583403,0.034,0.037,1
"CLK4",0.153533364466243,-0.132359381800553,0.119,0.123,1
"PPP1R10",0.154207552492022,-0.150761112339168,0.191,0.194,1
"VPRBP",0.157216179669294,-0.532594212875353,0.009,0.01,1
"ATF5",0.158876967523344,-0.206594520928164,0.043,0.046,1
"ZZZ3",0.161793944654906,-0.137306522233446,0.024,0.021,1
"FAM63B",0.163559824479468,-0.117316083555448,0.026,0.023,1
"SLC25A44",0.164830629443745,0.122793912032946,0.051,0.048,1
"SYNC",0.164833089201765,-0.412739151560867,0.01,0.012,1
"TP53I11",0.16531412860668,-0.248142215602832,0.033,0.036,1
"ZFYVE1",0.165448995581186,0.102379415309206,0.036,0.034,1
"WHSC1L1",0.166654212323042,-0.303209711226981,0.077,0.08,1
"TBC1D2",0.168940154579924,0.264751438043462,0.012,0.01,1
"LEF1",0.170357694346772,-0.378218783950174,0.066,0.069,1
"UBE2H",0.170960591870849,0.120045929838255,0.072,0.068,1
"AP4S1",0.1717005022214,0.180335263496461,0.017,0.015,1
"LONRF1",0.17192795722467,-0.183788863134587,0.016,0.018,1
"ZNF823",0.172603211702227,-0.437358086021288,0.012,0.013,1
"TMEM8A",0.173226443541304,0.183849223839433,0.023,0.021,1
"ZSCAN5A",0.17339510700246,0.137336358936551,0.011,0.01,1
"MAP3K11",0.175201265345489,-0.104094770595357,0.078,0.082,1
"GPD1L",0.175872876385161,-0.145490323139774,0.029,0.031,1
"PRKCI",0.175949511913159,0.135215207966839,0.054,0.051,1
"LINC01678",0.175981596582152,0.307234755061143,0.01,0.009,1
"AP002748.3",0.177137076610984,0.209026106523339,0.013,0.012,1
"TRAV27",0.177285446413185,0.302542391362698,0.03,0.028,1
"GTF3C4",0.178283111230454,0.172826566963834,0.022,0.02,1
"CCL20",0.180042781471929,-1.05345941735792,0.026,0.028,1
"ULK4",0.18114076399917,0.189720481522788,0.03,0.028,1
"DUSP7",0.182710519373174,-0.190303333616863,0.009,0.011,1
"PRKCE",0.184499102442583,0.111573711388769,0.023,0.021,1
"CUTA",0.184787184606435,-0.114302245963535,0.381,0.381,1
"KDM8",0.185922265826096,0.273889827863059,0.012,0.011,1
"SERTAD2",0.186694117817647,-0.177068455848956,0.074,0.077,1
"COX20",0.187689864245124,-0.133972255798552,0.184,0.187,1
"KIAA0368",0.188920084293437,-0.295923783147595,0.016,0.018,1
"ZSCAN22",0.191467152722891,0.167184485647959,0.01,0.009,1
"AC136475.3",0.192507334255362,0.196873436907162,0.018,0.016,1
"EBLN3",0.193143945083747,-0.39643614037805,0.031,0.034,1
"CCL3L3",0.193255736113099,-0.437072875259138,0.011,0.013,1
"LINC00936",0.193804858417562,-0.211075205919185,0.026,0.023,1
"CFH",0.195311598761467,-0.162814574369718,0.01,0.012,1
"MIR497HG",0.196253616824789,0.228206252160861,0.01,0.009,1
"BRI3BP",0.196739940598908,-0.133320247092976,0.029,0.032,1
"IKBKAP",0.197685987007105,-0.380864013587746,0.01,0.012,1
"HSPA1L",0.198452556800407,-0.194159424846283,0.01,0.009,1
"TGFBRAP1",0.20002152957832,0.197286275266584,0.025,0.023,1
"NFIA",0.200615647307142,-0.265067351701643,0.014,0.016,1
"TAF9B",0.203898119645001,-0.177065841196668,0.03,0.032,1
"MED6",0.204121775030887,-0.127811748081586,0.085,0.088,1
"DBP",0.20437446959488,-0.208950267625408,0.022,0.02,1
"OSER1-DT",0.2054463102699,0.220784071349534,0.013,0.012,1
"SGK3",0.206962075298965,0.133813185714732,0.043,0.041,1
"USE1",0.208059111514609,-0.156166787487177,0.088,0.091,1
"MID1IP1",0.208623899672277,-0.408441591149028,0.079,0.081,1
"CEP83",0.20875848143355,-0.15703599058067,0.034,0.036,1
"RPLP0",0.214096847501182,0.15635348594642,0.929,0.949,1
"TMEM189",0.214260960337927,-0.117809783581629,0.057,0.06,1
"FABP5",0.214682848264792,-0.222947658495711,0.324,0.31,1
"HTD2",0.217482612529859,0.24919764326475,0.014,0.013,1
"ZNF805",0.218467926992634,0.143044639104424,0.02,0.018,1
"RPP40",0.21880455542022,-0.176445995705732,0.013,0.015,1
"TMEM273",0.219646365740425,0.328271501997732,0.013,0.012,1
"METTL1",0.220040903599469,-0.435244751010328,0.013,0.014,1
"RNF166",0.22048228826331,-0.141282289527406,0.197,0.2,1
"INO80B",0.220530834609039,-0.262190577766172,0.011,0.012,1
"KLRF1",0.220684271814987,-0.278709611420725,0.012,0.01,1
"ARL8A",0.222760454566655,-0.157650344443284,0.04,0.043,1
"METTL10",0.223478789532374,-0.293470438693236,0.018,0.017,1
"PEX5",0.227222510355368,0.138999033474849,0.019,0.017,1
"TCTN3",0.228386151803579,-0.126064172454472,0.089,0.092,1
"SEC14L1",0.229561333158981,-0.101727518074212,0.14,0.144,1
"MARS2",0.229929178813332,-0.268095371018488,0.018,0.02,1
"ABCA5",0.234193975809831,-0.313054944679668,0.024,0.026,1
"DDX28",0.235338642255643,0.133839546355902,0.023,0.021,1
"TYW1B",0.235376590564156,-0.170718433346288,0.021,0.023,1
"MRE11A",0.236723449792572,-0.103771537184246,0.016,0.014,1
"FAM21C",0.237658036626019,-0.124065547710143,0.022,0.02,1
"ZNF266",0.239271982726739,-0.113871832386639,0.064,0.067,1
"EEPD1",0.239406079991067,0.164433936954235,0.01,0.009,1
"B3GALT6",0.240133645374927,-0.329514800902436,0.019,0.021,1
"AZIN2",0.240257440128312,-0.148089060020609,0.014,0.013,1
"KIAA0922",0.241450280378211,-0.461468954977133,0.02,0.022,1
"TRAV13-1",0.241818612377841,0.364952539200746,0.055,0.053,1
"SPATA5L1",0.241932577335257,0.107157875100088,0.03,0.028,1
"THAP12",0.247760437384002,0.108409074902966,0.042,0.039,1
"DGCR14",0.24855056227653,-0.486506174614606,0.016,0.018,1
"SPATA2",0.249241768512763,-0.180571144433354,0.033,0.035,1
"AACS",0.254134194223346,-0.102438337452892,0.022,0.024,1
"ABCC5",0.256021102099,0.13550598797851,0.026,0.024,1
"MVK",0.257123934241026,-0.30082161799367,0.021,0.022,1
"CTLA4",0.257160739709668,-0.108730112681143,0.187,0.19,1
"ARPC1A",0.25784182822627,-0.326280464045351,0.041,0.043,1
"RAB11FIP3",0.259067293113543,0.19730694473737,0.013,0.011,1
"EPT1",0.259266753443502,-0.127845806552876,0.015,0.014,1
"KIAA0141",0.266530130066453,-0.342326149208504,0.021,0.022,1
"NAPA-AS1",0.266902035500903,-0.140787372170304,0.013,0.012,1
"DERL2",0.270805099407755,-0.128605458294216,0.176,0.178,1
"SH3PXD2A",0.276994748529673,0.259894335289373,0.012,0.01,1
"CCT2",0.278271540680585,-0.102804276083616,0.29,0.29,1
"TRIP6",0.27924508842707,-0.21938919181536,0.016,0.018,1
"SPRY2",0.281219908955021,0.156119943601126,0.012,0.011,1
"PTGER2",0.282067291490892,-0.161340383852816,0.08,0.083,1
"RNMTL1",0.283614633090494,-0.291768021655548,0.014,0.015,1
"MAFK",0.28392324284337,-0.136142138685257,0.017,0.019,1
"TOLLIP-AS1",0.284174364997039,-0.107895818483489,0.009,0.01,1
"TEX10",0.284349885038809,-0.10510897103492,0.034,0.036,1
"STXBP2",0.284395536986017,-0.150463250160933,0.124,0.127,1
"CAMSAP1",0.284675838649612,0.158436408758488,0.016,0.014,1
"KIAA1147",0.285987926479058,-0.287550894782638,0.016,0.018,1
"CTNS",0.288640752800151,-0.225492276842018,0.015,0.016,1
"GEM",0.289923843343285,-0.464097379356062,0.051,0.053,1
"IBA57",0.290762295578833,0.136655923338698,0.015,0.013,1
"AC245100.1",0.292107074162437,-0.249023272581729,0.024,0.026,1
"FCGRT",0.294456156497607,-0.277443839767959,0.032,0.034,1
"LLNLR-245B6.1",0.294646724926658,-0.203620113334836,0.013,0.015,1
